,match_id,player_id,goal_type,created_at,updated_at
546,2021-01-17 Lille,A. Zeneli Reims,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
547,2021-01-17 Lyon,A. Leya Iseka Metz,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
548,2021-01-27 Lorient,T. Chalobah Lorient,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
549,2021-01-27 Lorient,T. Moffi Lorient,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
550,2021-01-27 Lorient,A. Gravillon Lorient,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
551,2021-01-27 Lorient,B. Ecuele Manga Dijon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
552,2021-01-27 Lorient,M. Baldé Dijon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
553,2021-01-22 Paris,K. Mbappé Paris,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
554,2021-01-22 Paris,Neymar Paris,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
555,2021-01-22 Paris,M. Icardi Paris,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
556,2021-01-22 Paris,K. Mbappé Paris,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
557,2021-01-23 Lens,Y. Atal Nice,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
558,2021-01-23 Monaco,G. Maripan Monaco,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
559,2021-01-23 Monaco,A. Tchouaméni Monaco,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
560,2021-01-23 Monaco,S. Jovetic Monaco,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
561,2021-01-23 Monaco,N. Radonjic Marseille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
562,2021-01-24 Bordeaux,U. Hwang Bordeaux,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
563,2021-01-24 Bordeaux,U. Hwang Bordeaux,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
564,2021-01-24 Bordeaux,A. Fulgini Angers,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
565,2021-01-24 Metz,A. Leya Iseka Metz,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
566,2021-01-24 Metz,F. Boulaya Metz,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
567,2021-01-24 Reims,N. Mbuku Reims,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
568,2021-01-24 Dijon,S. Coulibaly Dijon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
569,2021-01-24 Dijon,L. Ajorque Strasbourg,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
570,2021-01-24 Rennes,J. David Lille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
571,2021-01-24 Saint-Étienne,T. Kadewere Lyon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
572,2021-01-24 Saint-Étienne,Marcelo Lyon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
573,2021-01-24 Saint-Étienne,Marcelo Lyon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
574,2021-01-24 Saint-Étienne,T. Kadewere Lyon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
575,2021-01-24 Saint-Étienne,D. Bouanga Lyon,own_goal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
576,2021-02-24 Nîmes,R. Ripart Nîmes,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
577,2021-01-29 Lyon,K. Toko Ekambi Lyon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
578,2021-01-29 Lyon,L. Dubois Lyon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
579,2021-01-29 Lyon,S. Kalu Bordeaux,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
580,2021-01-30 Montpellier,S. Wahi Montpellier,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
581,2021-01-30 Montpellier,C. Doucouré Lens,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
582,2021-01-30 Montpellier,G. Kakuta Lens,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
583,2021-01-31 Nice,C. Abi Saint-Étienne,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
584,2021-01-31 Lorient,L. Abergel Lorient,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
585,2021-01-31 Lorient,Y. Wissa Lorient,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
586,2021-01-31 Lorient,T. Moffi Lorient,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
587,2021-01-31 Lorient,Neymar Paris,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
588,2021-01-31 Lorient,Neymar Paris,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
589,2021-01-31 Brest,F. Honorat Brest,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
590,2021-01-31 Brest,I. Cardona Brest,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
591,2021-01-31 Brest,F. Boulaya Metz,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
592,2021-01-31 Brest,P. Sarr Metz,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
593,2021-01-31 Brest,P. Yade Metz,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
594,2021-01-31 Brest,V. Dias Goncalves Metz,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
595,2021-01-31 Angers,P. Capelle Angers,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
596,2021-01-31 Angers,L. Coulibaly Angers,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
597,2021-01-31 Angers,L. Diony Angers,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
598,2021-01-31 Angers,R. Ripart Nîmes,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
599,2021-01-31 Strasbourg,D. Kutesa Reims,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
600,2021-01-31 Lille,Y. Yazici Lille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
601,2021-01-31 Nantes,R. Emond Nantes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
602,2021-01-31 Nantes,G. Maripan Monaco,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
603,2021-01-31 Nantes,K. Volland Monaco,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
604,2021-03-10 Marseille,M. Cuisance Marseille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
605,2021-02-03 Bordeaux,Y. Yazici Lille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
606,2021-02-03 Bordeaux,T. Weah Lille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
607,2021-02-03 Bordeaux,J. David Lille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
608,2021-02-03 Rennes,M. Terrier Rennes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
609,2021-02-03 Rennes,Q. Boisgard Lorient,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
610,2021-02-03 Metz,P. Sarr Metz,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
611,2021-02-03 Metz,G. Laborde Montpellier,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
612,2021-02-03 Strasbourg,A. Thomasson Strasbourg,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
613,2021-02-03 Strasbourg,J. Aholou Strasbourg,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
614,2021-02-03 Strasbourg,G. Charbonnier Brest,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
615,2021-02-03 Strasbourg,J. Le Douaron Brest,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
616,2021-02-03 Dijon,L. Paqueta Lyon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
617,2021-02-03 Paris,A. Di Maria Paris,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
618,2021-02-03 Paris,P. Sarabia Paris,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
619,2021-02-03 Paris,K. Mbappé Paris,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
620,2021-02-03 Monaco,W. Ben Yedder Monaco,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
621,2021-02-03 Monaco,W. Ben Yedder Monaco,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
622,2021-02-03 Monaco,P. Lees-Melou Nice,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
623,2021-02-03 Lens,F. Sotoca Lens,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
624,2021-02-03 Lens,F. Medina Lens,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
625,2021-02-03 Lens,F. Thauvin Marseille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
626,2021-02-03 Lens,A. Milik Marseille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
627,2021-02-03 Saint-Étienne,M. Camara Saint-Étienne,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
628,2021-02-03 Saint-Étienne,R. Kolo Muani Nantes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
629,2021-02-06 Lorient,L. Abergel Lorient,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
630,2021-02-06 Lyon,M. Depay Lyon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
631,2021-02-06 Lyon,K. Toko Ekambi Lyon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
632,2021-02-06 Lyon,M. Depay Lyon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
633,2021-02-07 Brest,S. Mounié Brest,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
634,2021-02-07 Brest,R. Faivre Brest,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
635,2021-02-07 Brest,U. Hwang Bordeaux,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
636,2021-02-07 Nîmes,L. Deaux Nîmes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
637,2021-02-07 Nîmes,Z. Ferhat Nîmes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
638,2021-02-07 Nîmes,N. Eliasson Nîmes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
639,2021-02-07 Nîmes,A. Golovine Monaco,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
640,2021-02-07 Nîmes,A. Golovine Monaco,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
641,2021-02-07 Nîmes,A. Golovine Monaco,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
642,2021-02-07 Nîmes,K. Volland Monaco,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
643,2021-02-07 Saint-Étienne,J. Boye Saint-Étienne,own_goal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
644,2021-02-07 Nice,S. Doumbia Nice,own_goal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
645,2021-02-07 Nice,M. Maolida Nice,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
646,2021-02-07 Nice,A. Gouiri Nice,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
647,2021-02-07 Montpellier,G. Laborde Montpellier,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
648,2021-02-07 Montpellier,G. Laborde Montpellier,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
649,2021-02-07 Montpellier,T. Savanier Montpellier,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
650,2021-02-07 Montpellier,P. Skuletic Montpellier,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
651,2021-02-07 Montpellier,S. Coulibaly Dijon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
652,2021-02-07 Montpellier,M. Konaté Dijon,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
653,2021-02-07 Nantes,J. David Lille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
654,2021-02-07 Nantes,J. David Lille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
655,2021-02-07 Marseille,K. Mbappé Paris,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
656,2021-02-07 Marseille,M. Icardi Paris,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
657,2021-02-13 Paris,J. Draxler Paris,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
658,2021-02-13 Paris,M. Kean Paris,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
659,2021-02-13 Paris,R. Lopes Nice,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
660,2021-02-13 Reims,A. Zeneli Reims,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
661,2021-02-13 Reims,F. Sotoca Lens,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
662,2021-02-13 Lyon,L. Paqueta Lyon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
663,2021-02-13 Lyon,T. Savanier Montpellier,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
664,2021-02-13 Lyon,S. Wahi Montpellier,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
665,2021-02-14 Monaco,W. Ben Yedder Monaco,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
666,2021-02-14 Monaco,W. Ben Yedder Monaco,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
667,2021-02-14 Monaco,T. Moffi Lorient,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
668,2021-02-14 Monaco,T. Moffi Lorient,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
669,2021-02-14 Rennes,D. Bouanga Saint-Étienne,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
670,2021-02-14 Rennes,A. Nordin Saint-Étienne,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
671,2021-02-14 Metz,T. Delaine Metz,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
672,2021-02-14 Metz,A. Thomasson Strasbourg,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
673,2021-02-14 Metz,A. Thomasson Strasbourg,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
674,2021-02-14 Angers,T. Mangani Angers,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
675,2021-02-14 Angers,M. Simon Nantes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
676,2021-02-14 Angers,I. Louza Nantes,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
677,2021-02-14 Angers,A. Bamba Nantes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
678,2021-02-14 Dijon,R. Ripart Nîmes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
679,2021-02-14 Dijon,N. Eliasson Nîmes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
680,2021-02-19 Brest,B. Chardonnet Brest,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
681,2021-02-19 Brest,I. Cardona Brest,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
682,2021-02-19 Brest,L. Paqueta Lyon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
683,2021-02-19 Brest,H. Aouar Lyon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
684,2021-02-19 Brest,M. Depay Lyon,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
685,2021-02-20 Saint-Étienne,C. Abi Saint-Étienne,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
686,2021-02-20 Saint-Étienne,E. Touré Reims,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
687,2021-02-20 Nantes,L. Blas Nantes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
688,2021-02-20 Nantes,D. Payet Marseille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
689,2021-02-21 Montpellier,S. Mavididi Montpellier,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
690,2021-02-21 Montpellier,S. Mavididi Montpellier,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
691,2021-02-21 Montpellier,S. Guirassy Rennes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
692,2021-02-21 Lens,S. Fofana Lens,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
693,2021-02-21 Lens,S. Banza Lens,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
694,2021-02-21 Lens,G. Ngonda Muzinga Dijon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
695,2021-02-21 Nice,A. Gouiri Nice,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
696,2021-02-21 Nice,B. Kouyaté Metz,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
697,2021-02-21 Nice,M. Gueye Metz,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
698,2021-02-21 Nîmes,B. Meling Nîmes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
699,2021-02-21 Nîmes,R. Ripart Nîmes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
700,2021-02-21 Lorient,J. Hergault Lorient,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
701,2021-02-21 Lorient,A. Gravillon Lille,own_goal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
702,2021-02-21 Lorient,J. Fonte Lille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
703,2021-02-21 Lorient,J. Ikoné Lille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
704,2021-02-21 Lorient,D. Bradaric Lille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
705,2021-02-21 Paris,S. Diop Monaco,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
706,2021-02-21 Paris,G. Maripan Monaco,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
707,2021-02-26 Rennes,M. Terrier Rennes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
708,2021-02-26 Rennes,A. Gouiri Nice,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
709,2021-02-26 Rennes,F. Daniliuc Nice,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
710,2021-02-27 Bordeaux,S. Kalu Bordeaux,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
711,2021-02-27 Bordeaux,T. Delaine Metz,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
712,2021-02-27 Bordeaux,V. Dias Goncalves Metz,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
713,2021-02-27 Dijon,M. Kean Paris,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
714,2021-02-27 Dijon,K. Mbappé Paris,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
715,2021-02-27 Dijon,K. Mbappé Paris,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
716,2021-02-27 Dijon,D. Pereira Paris,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
717,2021-02-28 Monaco,S. Jovetic Monaco,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
718,2021-02-28 Monaco,K. Volland Monaco,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
719,2021-02-28 Angers,L. Diony Angers,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
720,2021-02-28 Angers,T. Mangani Angers,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
721,2021-02-28 Angers,J. Clauss Lens,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
722,2021-02-28 Angers,A. Kalimuendo Lens,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
723,2021-02-28 Lorient,A. Laurienté Lorient,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
724,2021-02-28 Lorient,A. Laurienté Lorient,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
725,2021-02-28 Lorient,H. Moukoudi Saint-Étienne,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
726,2021-02-28 Nîmes,M. Koné Nîmes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
727,2021-02-28 Nîmes,L. Blas Nantes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
728,2021-02-28 Lille,J. Fonte Lille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
729,2021-02-28 Lille,L. Ajorque Strasbourg,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
730,2021-02-28 Marseille,A. Milik Marseille,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
731,2021-02-28 Marseille,K. Toko Ekambi Lyon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
732,2021-03-03 Lyon,H. Aouar Lyon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
733,2021-03-03 Metz,A. Fulgini Angers,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
734,2021-03-03 Saint-Étienne,H. Moukoudi Saint-Étienne,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
735,2021-03-03 Saint-Étienne,D. Bouanga Saint-Étienne,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
736,2021-03-03 Saint-Étienne,F. Sotoca Lens,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
737,2021-03-03 Saint-Étienne,A. Kalimuendo Lens,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
738,2021-03-03 Saint-Étienne,D. Pereira Da Costa Lens,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
739,2021-03-03 Nice,A. Gouiri Nice,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
740,2021-03-03 Nice,A. Claude-Maurice Nice,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
741,2021-03-03 Nice,L. Landre Nîmes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
742,2021-03-03 Brest,F. Honorat Brest,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
743,2021-03-03 Brest,S. Mounié Brest,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
744,2021-03-03 Brest,I. Cardona Brest,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
745,2021-03-03 Brest,R. Assalé Dijon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
746,2021-03-03 Lille,J. David Lille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
747,2021-03-03 Lille,J. David Lille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
748,2021-03-03 Bordeaux,P. Sarabia Paris,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
749,2021-03-03 Strasbourg,F. Guilbert Strasbourg,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
750,2021-03-03 Montpellier,S. Mavididi Montpellier,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
751,2021-03-03 Montpellier,A. Grbic Lorient,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
752,2021-03-03 Nantes,M. Simon Nantes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
753,2021-03-03 Nantes,G. Konan Reims,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
754,2021-03-03 Nantes,Y. Abdelhamid Reims,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
755,2021-03-12 Reims,M. Cafaro Reims,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
756,2021-03-12 Reims,T. Kadewere Lyon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
757,2021-03-13 Angers,W. Khazri Saint-Étienne,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
758,2021-03-13 Marseille,A. Milik Marseille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
759,2021-03-13 Marseille,F. Thauvin Marseille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
760,2021-03-13 Marseille,M. Cuisance Marseille,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
761,2021-03-13 Marseille,L. Brassier Brest,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
762,2021-03-14 Nîmes,M. Koné Nîmes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
763,2021-03-14 Nîmes,A. Delort Montpellier,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
764,2021-03-14 Lens,J. Clauss Lens,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
765,2021-03-14 Lens,Y. Cahuzac Lens,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
766,2021-03-14 Lens,V. Dias Goncalves Metz,penalty,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
767,2021-03-14 Lens,T. Delaine Metz,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
768,2021-03-14 Rennes,B. Bourigeaud Rennes,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
769,2021-03-14 Lorient,Y. Wissa Lorient,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
770,2021-03-14 Lorient,M. Maolida Nice,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
771,2021-03-14 Dijon,M. Konaté Dijon,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
772,2021-03-14 Dijon,U. Hwang Bordeaux,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
773,2021-03-14 Dijon,U. Hwang Bordeaux,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
774,2021-03-14 Dijon,N. De Préville Bordeaux,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
775,2021-03-14 Paris,J. Draxler Paris,normal,2021-07-02 20:04:36.099259,2021-07-02 20:04:36.101412
